customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST10603,Male,0,Yes,No,11,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Credit card,20.84,238.67,No
CUST10604,Male,0,Yes,Yes,33,Yes,No,DSL,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,47.8,1628.28,Yes
CUST10605,Male,0,No,Yes,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,82.25,4522.98,Yes
CUST10606,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,54.99,2479.98,No
CUST10607,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,One year,No,Bank transfer,53.74,268.43,No
CUST10608,Female,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,44.96,3278.68,No
CUST10609,Female,0,Yes,No,11,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,55.96,670.77,No
CUST10610,Male,1,No,No,9,Yes,Yes,DSL,No,Yes,No,Yes,No,One year,Yes,Mailed check,38.63,386.59,No
CUST10611,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,Yes,No,No,Two year,No,Bank transfer,45.24,87.43,No
CUST10612,Female,0,Yes,No,15,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,18.15,288.37,No
CUST10613,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Mailed check,66.59,195.73,No
CUST10614,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,54.21,388.04,No
CUST10615,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,73.5,736.94,No
CUST10616,Male,1,Yes,No,39,Yes,No,DSL,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,37.23,1511.77,Yes
CUST10617,Male,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,62.79,3203.9,Yes
CUST10618,Female,0,No,No,8,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card,26.51,233.08,Yes
CUST10619,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.48,2869.27,No
CUST10620,Male,0,No,No,46,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,9.95,471.79,Yes
CUST10621,Male,0,No,Yes,34,No,No,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Credit card,54.57,1919.85,Yes
CUST10622,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,No,Yes,Two year,Yes,Credit card,32.93,137.64,No
CUST10623,Female,1,No,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,One year,No,Bank transfer,51.38,1496.25,Yes
CUST10624,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.05,4138.86,No
CUST10625,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.03,1529.82,No
CUST10626,Male,0,Yes,Yes,9,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,37.69,380.58,No
CUST10627,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,62.37,1047.04,Yes
CUST10628,Male,0,No,No,24,Yes,No,No,No,No,No,No,No,Two year,No,Credit card,27.93,696.51,No
CUST10629,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Two year,Yes,Electronic check,56.53,1010.28,No
CUST10630,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.38,265.09,Yes
CUST10631,Female,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,62.92,569.62,No
CUST10632,Female,0,Yes,No,38,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,Yes,Credit card,32.33,1265.68,No
CUST10633,Female,0,Yes,No,47,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer,20.43,983.51,No
CUST10634,Male,1,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,One year,No,Mailed check,63.51,247.97,No
CUST10635,Male,0,No,No,72,Yes,No,DSL,Yes,No,Yes,No,No,Two year,Yes,Electronic check,42.86,3126.17,Yes
CUST10636,Female,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,60.8,617.2,No
CUST10637,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.58,1808.34,No
CUST10638,Male,1,No,No,33,Yes,No,DSL,Yes,No,Yes,No,No,One year,No,Credit card,50.45,1703.83,No
CUST10639,Male,1,No,Yes,40,Yes,No,DSL,Yes,No,No,No,Yes,One year,No,Bank transfer,50.07,2037.56,No
CUST10640,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,61.97,4330.63,No
CUST10641,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,48.34,493.85,No
CUST10642,Male,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,Yes,One year,No,Credit card,58.77,2774.34,No
CUST10643,Male,0,No,No,3,Yes,Yes,DSL,No,No,Yes,No,Yes,One year,No,Electronic check,49.56,188.99,No
CUST10644,Male,0,Yes,No,29,Yes,No,DSL,No,No,No,No,No,One year,No,Electronic check,46.79,1406.77,No
CUST10645,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,No,One year,Yes,Credit card,61.49,2047.51,No
CUST10646,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,One year,No,Credit card,59.46,1669.03,No
CUST10647,Female,0,No,No,6,Yes,Yes,DSL,No,No,Yes,No,No,One year,No,Credit card,48.42,353.16,No
CUST10648,Female,0,No,No,49,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,49.17,2468.49,No
CUST10649,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,One year,Yes,Electronic check,59.66,289.2,No
CUST10650,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,39.09,76.28,No
CUST10651,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,43.94,1362.49,No
CUST10652,Female,0,Yes,No,15,Yes,No,DSL,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,44.56,714.0,No
CUST10653,Female,0,Yes,Yes,45,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,14.18,661.44,No
CUST10654,Male,0,No,Yes,11,Yes,No,Fiber optic,No,No,No,Yes,No,One year,Yes,Bank transfer,63.2,762.49,No
CUST10655,Male,1,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,Two year,No,Electronic check,51.3,227.14,Yes
CUST10656,Male,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,64.27,2814.75,Yes
CUST10657,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Credit card,53.56,1049.33,Yes
CUST10658,Female,0,Yes,No,5,No,No,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.07,332.17,Yes
CUST10659,Female,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,64.93,2015.23,No
CUST10660,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,One year,No,Electronic check,36.1,652.63,No
CUST10661,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,66.67,1523.82,Yes
CUST10662,Female,1,Yes,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,One year,Yes,Mailed check,62.08,937.94,No
CUST10663,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,One year,Yes,Mailed check,56.03,2416.45,No
CUST10664,Male,1,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,54.87,2346.86,No
CUST10665,Male,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,No,No,Two year,Yes,Credit card,36.34,1075.54,No
CUST10666,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.7,209.1,No
CUST10667,Male,1,No,Yes,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.07,2837.0,No
CUST10668,Male,0,No,Yes,26,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer,16.11,451.97,No
CUST10669,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,No,No,Two year,Yes,Electronic check,50.83,1479.7,No
CUST10670,Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,64.39,700.99,No
CUST10671,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,No,Bank transfer,59.79,3058.16,Yes
CUST10672,Male,0,No,No,31,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.19,641.56,Yes
CUST10673,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Credit card,60.79,174.69,No
CUST10674,Male,0,No,No,12,No,No,Fiber optic,No,No,No,No,No,Two year,Yes,Credit card,62.4,789.76,No
CUST10675,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,Yes,,Yes,One year,Yes,Credit card,67.67,3587.53,No
CUST10676,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.79,115.28,Yes
CUST10677,Male,0,Yes,No,72,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,22.71,1658.79,No
CUST10678,Female,0,Yes,No,27,Yes,No,DSL,No,No,No,No,Yes,Month-to-month,Yes,Credit card,43.65,1199.21,Yes
CUST10679,Female,0,No,No,23,Yes,No,DSL,No,No,No,No,No,Month-to-month,No,Electronic check,39.72,954.98,No
CUST10680,Female,0,Yes,No,7,Yes,Yes,No,No,No,No,No,No,Two year,Yes,Credit card,21.22,145.45,No
CUST10681,Male,1,No,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,62.07,445.37,No
CUST10682,Male,0,Yes,No,68,No,No,Fiber optic,No,No,No,No,No,Two year,No,Electronic check,56.71,3918.21,No
CUST10683,Female,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,61.79,553.32,Yes
CUST10684,Female,0,Yes,No,35,Yes,Yes,DSL,No,No,No,Yes,No,One year,No,Bank transfer,32.68,1182.11,Yes
CUST10685,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,54.24,641.1,No
CUST10686,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,One year,Yes,Credit card,53.1,213.12,No
CUST10687,Male,0,Yes,No,0,No,No,DSL,No,No,No,No,No,Two year,No,Electronic check,30.98,23.309095196563895,Yes
CUST10688,Female,0,No,Yes,18,Yes,No,DSL,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,50.88,935.78,Yes
CUST10689,Male,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card,13.24,962.05,No
CUST10690,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,41.14,493.45,Yes
CUST10691,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,22.68,247.52,No
CUST10692,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,Yes,No,One year,No,Mailed check,47.12,532.89,No
CUST10693,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,57.77,1028.62,Yes
CUST10694,Male,0,No,No,13,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,25.84,355.55,No
CUST10695,Female,0,No,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,65.0,3295.84,No
CUST10696,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Two year,Yes,Credit card,74.14,1275.48,No
CUST10697,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,67.78,1217.58,No
CUST10698,Male,1,No,No,3,No,No,DSL,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,50.01,195.66,Yes
CUST10699,Female,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,Month-to-month,No,Mailed check,41.88,3056.72,No
CUST10700,Female,1,No,No,6,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,12.92,96.8,No
CUST10701,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,One year,Yes,Electronic check,52.45,108.37,No
CUST10702,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,One year,Yes,Mailed check,73.15,2001.53,No
CUST10703,Male,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.32,1375.58,No
CUST10704,Male,0,No,No,12,No,No,DSL,No,No,No,No,No,Month-to-month,No,Electronic check,34.38,,Yes
CUST10705,Female,0,No,No,13,Yes,Yes,DSL,No,No,No,,Yes,Month-to-month,Yes,Mailed check,50.96,707.83,Yes
CUST10706,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,One year,Yes,Mailed check,49.61,1831.64,No
CUST10707,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.54,348.22,Yes
CUST10708,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,No,No,Two year,Yes,Mailed check,59.28,2490.16,Yes
CUST10709,Female,0,Yes,No,25,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.03,528.61,Yes
CUST10710,Female,0,No,Yes,13,Yes,No,DSL,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,42.84,593.63,No
CUST10711,Female,0,No,No,14,No,No,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Credit card,52.55,780.18,Yes
CUST10712,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,47.58,395.8,No
CUST10713,Male,0,Yes,No,33,No,No,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Credit card,65.71,2219.88,No
CUST10714,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,47.21,829.1,No
CUST10715,Female,1,Yes,No,9,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,29.58,284.27,No
CUST10716,Female,0,No,No,21,Yes,No,DSL,No,No,No,No,No,One year,No,Electronic check,38.6,833.8,No
CUST10717,Female,0,No,Yes,72,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer,15.43,1130.25,No
CUST10718,Male,1,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.29,770.45,Yes
CUST10719,Female,0,Yes,No,60,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,21.15,1287.95,No
CUST10720,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,No,Mailed check,51.13,573.96,No
CUST10721,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,19.93,32.95,No
CUST10722,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,44.68,275.83,Yes
CUST10723,Female,0,No,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.99,896.97,Yes
CUST10724,Female,0,Yes,No,5,Yes,No,No,No,No,No,No,No,Two year,No,Credit card,17.01,97.5,Yes
CUST10725,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,No,No,Yes,Two year,No,Electronic check,50.07,53.86378096328019,Yes
CUST10726,Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,No,No,Yes,Two year,Yes,Mailed check,43.87,2629.78,No
CUST10727,Female,1,Yes,Yes,44,Yes,No,Fiber optic,No,No,No,No,Yes,Two year,Yes,Bank transfer,50.62,2287.14,No
CUST10728,Male,0,Yes,Yes,32,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Mailed check,13.35,424.84,No
CUST10729,Male,0,No,No,4,No,No,Fiber optic,No,No,No,No,No,Month-to-month,No,Electronic check,50.04,233.74,Yes
CUST10730,Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,No,Bank transfer,53.73,211.01,Yes
CUST10731,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,51.98,95.07,No
CUST10732,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Two year,Yes,Credit card,52.22,1613.65,No
CUST10733,Female,0,No,No,63,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,26.53,1695.72,No
CUST10734,Male,0,No,Yes,13,Yes,No,DSL,No,Yes,No,No,No,One year,Yes,Mailed check,43.94,622.36,No
CUST10735,Female,1,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,64.91,255.56,No
CUST10736,Male,0,No,No,17,Yes,Yes,No,No,No,No,No,No,Two year,Yes,Electronic check,17.52,307.12,No
CUST10737,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,Two year,No,Bank transfer,37.17,405.35,No
CUST10738,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Electronic check,49.52,586.55,No
CUST10739,Male,0,Yes,No,23,Yes,Yes,DSL,No,Yes,No,No,Yes,Two year,Yes,Mailed check,48.17,1146.74,No
CUST10740,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.56,1830.23,No
CUST10741,Male,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,36.42,109.95,Yes
CUST10742,Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,One year,No,Credit card,50.5,46.843695133364776,No
CUST10743,Female,0,Yes,Yes,72,No,No,DSL,No,Yes,No,Yes,No,One year,Yes,Bank transfer,36.35,2663.21,No
CUST10744,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,58.41,394.4,Yes
CUST10745,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,65.93,126.44,No
CUST10746,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,40.42,260.65,No
CUST10747,Female,0,Yes,No,0,No,No,Fiber optic,No,No,Yes,No,Yes,One year,Yes,Electronic check,48.72,44.366168117796306,Yes
CUST10748,Female,0,No,No,11,No,No,DSL,No,No,No,No,No,One year,Yes,Electronic check,43.41,518.55,No
CUST10749,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,,No,Month-to-month,No,Electronic check,52.85,2048.99,No
CUST10750,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,39.69,423.11,Yes
CUST10751,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Credit card,52.56,803.87,Yes
CUST10752,Female,0,Yes,No,27,Yes,No,DSL,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.94,1288.03,Yes
CUST10753,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,63.31,1140.92,Yes
CUST10754,Male,1,No,No,47,No,No,DSL,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,49.13,2341.28,No
CUST10755,Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,No,No,Yes,One year,No,Credit card,66.41,3257.68,Yes
CUST10756,Female,1,No,Yes,0,Yes,Yes,DSL,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,39.11,47.283027558806005,Yes
CUST10757,Female,0,No,No,36,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,23.41,877.66,No
CUST10758,Female,0,No,No,14,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,27.7,422.18,No
CUST10759,Female,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,47.36,3445.99,No
CUST10760,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.82,976.25,Yes
CUST10761,Male,0,Yes,No,72,No,No,DSL,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,52.33,3826.77,Yes
CUST10762,Male,0,No,No,33,No,No,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.62,2247.14,No
CUST10763,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,70.26,480.61,No
CUST10764,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,One year,No,Electronic check,59.46,1138.62,No
CUST10765,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,59.79,4373.43,No
CUST10766,Female,0,No,No,46,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,45.54,2124.89,Yes
CUST10767,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,One year,No,Bank transfer,67.64,210.87,Yes
CUST10768,Male,0,No,Yes,29,Yes,Yes,DSL,No,Yes,No,No,No,One year,Yes,Mailed check,46.95,1409.45,Yes
CUST10769,Female,0,No,Yes,10,No,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.97,557.48,No
CUST10770,Male,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,One year,No,Mailed check,59.54,55.642277623203114,No
CUST10771,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Two year,No,Electronic check,63.44,831.17,No
CUST10772,Male,1,No,No,6,Yes,No,DSL,No,No,No,No,No,One year,Yes,Electronic check,40.64,292.92,Yes
CUST10773,Male,1,No,No,41,Yes,No,DSL,No,No,No,No,No,Two year,Yes,Credit card,35.32,1479.93,No
CUST10774,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,Yes,No,Two year,No,Credit card,50.69,507.08,No
CUST10775,Male,0,No,No,42,Yes,No,DSL,No,No,No,No,No,Two year,No,Bank transfer,37.09,1588.38,No
CUST10776,Male,0,Yes,No,0,Yes,Yes,DSL,,No,No,No,No,Month-to-month,Yes,Credit card,48.76,41.041847390631574,No
CUST10777,Female,0,Yes,No,8,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer,13.03,116.07,No
CUST10778,Female,0,No,No,6,Yes,Yes,No,No,No,No,No,No,One year,Yes,Electronic check,17.86,115.8,Yes
CUST10779,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,One year,No,Credit card,63.61,438.11,No
CUST10780,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Two year,No,Electronic check,55.58,112.43,Yes
CUST10781,Female,1,No,No,4,Yes,No,DSL,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,38.22,198.63,No
CUST10782,Male,0,No,Yes,19,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,22.35,433.64,Yes
CUST10783,Male,0,No,No,8,Yes,No,DSL,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,45.37,426.81,Yes
CUST10784,Male,0,No,No,12,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,13.55,179.24,Yes
CUST10785,Female,1,Yes,Yes,11,No,No,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,66.65,804.46,Yes
CUST10786,Female,0,No,No,50,Yes,Yes,DSL,No,No,No,Yes,No,One year,No,Electronic check,36.6,1865.63,No
CUST10787,Male,0,Yes,No,56,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,11.12,634.03,No
CUST10788,Male,0,No,Yes,16,No,No,DSL,No,No,Yes,No,No,One year,Yes,Electronic check,49.71,843.59,No
CUST10789,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,One year,No,Credit card,63.71,647.28,No
CUST10790,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,60.2,180.52,Yes
CUST10791,Female,0,No,Yes,72,Yes,No,DSL,No,No,No,No,No,Month-to-month,Yes,Mailed check,40.4,2956.87,No
CUST10792,Female,0,No,No,1,No,No,Fiber optic,No,No,Yes,Yes,Yes,One year,No,Electronic check,64.26,124.18,Yes
CUST10793,Female,0,Yes,No,8,No,No,Fiber optic,Yes,No,No,No,Yes,One year,No,Credit card,65.43,590.83,No
CUST10794,Male,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,Two year,Yes,Electronic check,53.03,469.23,No
CUST10795,Female,0,No,No,9,Yes,No,DSL,No,No,No,Yes,Yes,Two year,No,Electronic check,49.34,505.57,No
CUST10796,Female,0,Yes,No,4,Yes,Yes,No,No,No,No,No,No,Two year,Yes,Mailed check,4.58,14.56,No
CUST10797,Female,0,No,Yes,36,No,No,DSL,No,Yes,No,No,No,One year,Yes,Credit card,40.14,1481.93,No
CUST10798,Female,0,No,Yes,3,No,No,DSL,No,No,Yes,No,Yes,Two year,Yes,Electronic check,49.73,195.77,No
CUST10799,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,No,Two year,No,Electronic check,39.83,992.21,No
CUST10800,Female,1,No,No,3,Yes,No,DSL,,Yes,No,No,No,Two year,No,Mailed check,40.85,170.62,No
CUST10801,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,Month-to-month,No,Electronic check,40.59,78.01,Yes
CUST10802,Female,0,No,No,57,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,16.1,947.74,No
CUST10803,Female,0,No,No,5,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,47.58,277.3,Yes
CUST10804,Male,0,No,No,41,Yes,No,DSL,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,55.84,2346.97,No
CUST10805,Female,0,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.55,1123.69,No
